index,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,RiskPerformance
5150.0,68,182,19,94,19,0,0,90,2,4,6,20,0,40,0,3,3,5,48,3,3,0,55,RIS_0
5151.0,82,217,18,87,16,0,0,94,41,6,6,29,0,35,2,1,1,9,96,1,2,0,60,RIS_1
5152.0,57,132,3,67,47,1,1,96,6,4,6,14,2,55,0,5,5,50,86,8,13,2,81,RIS_0
5153.0,76,293,4,74,33,0,0,100,-7,7,8,34,1,38,0,2,2,37,-8,13,1,0,88,RIS_0
5154.0,74,206,9,66,16,0,0,100,-7,7,8,37,1,25,-7,2,2,52,56,6,2,1,73,RIS_1
5155.0,81,187,4,90,22,0,0,100,-7,7,8,22,2,32,-8,0,0,29,81,4,2,0,60,RIS_1
5156.0,80,323,12,149,14,0,0,100,-7,7,8,14,0,14,0,0,0,70,-8,2,1,0,100,RIS_1
5157.0,74,262,35,115,17,0,0,94,3,4,6,17,0,35,-8,0,0,0,-8,2,2,0,71,RIS_1
5158.0,78,265,32,115,11,0,0,100,-7,7,8,11,0,64,-8,0,0,80,-8,2,1,-8,100,RIS_0
5159.0,75,242,1,99,27,1,0,93,19,6,5,30,2,23,-7,0,0,14,63,2,2,0,50,RIS_0
5160.0,67,260,7,73,15,0,0,81,3,4,6,16,2,44,-7,1,1,44,-8,4,1,0,100,RIS_0
5161.0,72,189,8,125,33,0,0,95,41,6,6,42,1,55,-7,1,0,66,20,4,5,2,67,RIS_0
5162.0,56,165,1,71,1,6,5,75,34,6,5,9,2,50,0,3,3,0,-8,0,1,0,67,RIS_0
5163.0,67,247,7,78,47,0,0,88,0,4,6,50,4,36,1,2,2,18,48,6,2,2,44,RIS_1
5164.0,55,324,9,119,32,1,0,94,1,4,5,36,1,44,0,0,0,64,72,9,5,3,83,RIS_0
5165.0,72,5,3,46,10,1,0,91,28,6,5,1,2,36,1,2,2,68,-8,1,1,1,50,RIS_0
5166.0,76,193,9,90,32,0,0,100,-7,7,8,35,2,40,0,1,1,37,-8,3,1,1,67,RIS_1
5167.0,92,276,11,99,25,0,0,100,-7,7,8,28,1,29,6,0,0,0,-8,1,1,0,33,RIS_1
5168.0,78,245,12,17,4,0,0,100,-7,7,8,11,0,50,15,0,0,0,72,0,2,0,50,RIS_0
5169.0,64,57,11,39,10,1,0,75,20,6,5,13,1,42,0,1,1,68,88,2,4,1,86,RIS_0
5170.0,80,109,7,58,36,0,0,100,-7,7,8,38,3,14,-7,0,0,7,23,4,2,1,26,RIS_1
5171.0,59,255,14,147,16,1,1,89,1,4,2,19,0,42,-7,1,1,59,-8,2,2,0,100,RIS_0
5172.0,63,369,5,131,21,2,2,100,-7,6,8,23,2,57,0,1,1,78,68,4,4,3,80,RIS_1
5173.0,86,205,5,98,30,0,0,100,-7,7,8,31,3,10,8,0,0,5,3,3,2,0,40,RIS_1
5174.0,66,60,25,115,34,1,0,97,0,3,5,2,0,29,-8,0,0,1,52,3,6,0,38,RIS_1
5175.0,80,202,44,147,5,0,0,100,-7,7,8,5,0,0,0,1,0,77,-8,3,-8,1,100,RIS_0
5176.0,62,-8,8,32,5,1,0,83,11,3,5,0,2,50,1,3,3,37,75,3,1,1,100,RIS_0
5177.0,59,159,11,74,2,1,1,33,11,1,3,3,1,100,0,0,0,-8,-8,-8,1,-8,100,RIS_0
5178.0,59,90,11,50,27,0,0,96,76,6,6,27,1,15,1,2,2,68,83,11,1,2,86,RIS_0
5179.0,71,387,9,133,52,1,0,93,22,6,5,55,1,49,0,0,0,22,51,8,6,1,67,RIS_1
5180.0,92,325,27,137,16,0,0,100,-7,7,8,16,0,31,0,0,0,1,-8,2,1,0,38,RIS_1
5181.0,77,100,5,38,15,0,0,93,34,6,6,15,1,27,0,6,6,10,-8,3,1,0,57,RIS_1
5182.0,86,431,27,135,21,0,0,100,-7,7,8,21,0,38,-8,0,0,0,58,1,1,0,25,RIS_1
5183.0,77,147,3,65,15,0,0,93,30,6,6,15,2,33,0,3,3,21,37,2,2,0,44,RIS_0
5184.0,50,204,2,91,23,2,0,82,1,3,5,28,2,32,0,6,6,32,-8,5,-8,0,67,RIS_0
5185.0,86,153,17,77,19,0,0,100,-7,7,8,21,0,43,0,1,1,8,92,1,4,0,83,RIS_1
5186.0,68,106,11,48,4,0,0,75,67,6,6,4,1,75,-7,1,1,-8,28,-8,2,-8,100,RIS_0
5187.0,86,340,4,71,27,0,0,100,-7,7,8,35,2,19,4,1,1,14,83,8,1,0,75,RIS_1
5188.0,80,94,23,51,9,0,0,100,-7,7,8,9,0,56,0,0,0,26,77,1,2,0,60,RIS_1
5189.0,64,145,2,54,28,0,0,100,-7,7,8,29,5,66,-7,4,3,74,59,5,4,2,82,RIS_0
5190.0,64,107,6,38,10,2,2,83,41,6,2,12,4,25,0,1,1,42,90,4,2,1,75,RIS_0
5191.0,75,262,6,93,12,0,0,100,-7,7,8,13,2,62,0,2,2,76,93,3,2,2,100,RIS_0
5192.0,68,155,13,48,10,2,2,90,8,4,6,12,0,40,0,0,0,59,49,3,4,0,100,RIS_0
5193.0,70,283,6,92,10,1,1,100,-7,6,8,10,2,0,-7,0,0,44,-8,3,-8,0,75,RIS_0
5194.0,81,150,4,58,29,0,0,100,-7,7,8,29,4,34,0,1,1,3,96,2,2,0,36,RIS_1
5195.0,74,257,7,93,33,0,0,92,23,6,6,38,2,32,0,2,2,1,-8,4,1,0,33,RIS_0
5196.0,78,149,5,57,22,0,0,100,-7,7,8,22,3,27,0,1,1,16,96,4,3,0,73,RIS_1
5197.0,58,163,2,67,23,1,0,81,3,4,5,27,4,52,0,5,5,40,79,7,5,1,93,RIS_0
5198.0,69,206,9,61,38,0,0,95,42,6,6,39,3,64,5,0,0,92,48,5,3,3,89,RIS_0
5199.0,91,342,42,130,14,0,0,100,-7,7,8,14,0,36,-8,0,0,3,-8,2,2,0,50,RIS_1
5200.0,76,172,5,91,21,0,0,91,34,6,6,22,1,23,0,2,2,12,57,2,1,1,25,RIS_0
5201.0,86,-8,11,98,32,0,0,100,-7,7,8,0,1,9,16,0,0,20,-8,3,1,0,38,RIS_1
5202.0,72,170,2,55,54,0,0,98,-7,5,7,62,8,55,0,2,2,54,91,6,7,1,64,RIS_0
5203.0,65,125,7,65,12,3,1,65,8,3,4,18,1,35,0,5,4,22,-8,2,2,0,40,RIS_0
5204.0,89,395,2,132,11,0,0,100,-7,7,8,12,1,25,2,2,2,7,99,3,1,0,67,RIS_1
5205.0,69,198,12,100,18,0,0,89,18,6,6,18,0,61,0,1,1,54,89,4,2,1,100,RIS_0
5206.0,61,123,39,63,10,0,0,73,3,4,6,11,0,36,-8,1,0,73,-8,1,1,1,33,RIS_0
5207.0,57,209,2,92,34,1,1,92,3,4,6,37,2,19,1,1,1,22,-8,7,1,2,67,RIS_0
5208.0,58,150,16,72,18,2,0,55,4,4,5,22,0,45,0,1,1,79,38,7,3,0,91,RIS_0
5209.0,77,206,11,90,15,0,0,100,-7,7,8,20,1,27,10,0,0,38,-8,3,1,1,67,RIS_1
5210.0,86,202,12,81,25,0,0,100,-7,7,8,6,0,28,-8,0,0,11,19,3,2,0,63,RIS_1
5211.0,71,-8,16,161,6,1,0,86,23,6,5,0,0,29,-7,0,0,88,-8,2,1,1,100,RIS_0
5212.0,77,251,29,111,23,3,1,89,43,6,5,27,0,56,0,1,1,2,42,3,2,0,63,RIS_1
5213.0,84,123,1,48,30,0,0,100,-7,7,8,33,7,18,4,1,1,10,80,4,2,0,35,RIS_1
5214.0,62,157,2,54,28,0,0,86,26,6,6,31,4,24,9,0,0,73,46,7,3,2,83,RIS_1
5215.0,66,102,7,52,35,1,1,100,-7,6,8,35,2,49,-7,1,1,87,76,5,3,3,80,RIS_0
5216.0,68,84,4,42,11,1,1,83,20,6,4,12,1,42,3,2,2,68,15,5,2,1,100,RIS_0
5217.0,80,338,36,186,7,0,0,100,-7,7,8,7,0,0,-7,0,0,65,-8,2,-8,1,50,RIS_0
5218.0,58,247,2,62,30,0,0,94,1,4,6,32,4,34,9,0,0,62,70,5,2,2,89,RIS_0
5219.0,57,180,9,98,19,3,3,74,4,0,6,21,1,21,0,1,1,21,95,9,1,0,71,RIS_0
5220.0,71,172,5,74,18,0,0,95,52,6,6,19,3,16,4,1,1,55,36,4,2,2,89,RIS_0
5221.0,70,76,1,36,19,0,0,100,-7,7,8,20,3,25,0,2,2,31,42,5,2,1,64,RIS_1
5222.0,75,132,6,67,20,0,0,90,63,6,6,21,2,29,0,2,2,67,90,2,2,1,67,RIS_0
5223.0,73,242,4,86,17,0,0,76,40,6,6,17,2,53,9,0,0,39,86,1,4,-8,86,RIS_1
5224.0,82,495,3,92,29,0,0,100,-7,7,8,29,4,24,5,0,0,9,-8,5,2,0,35,RIS_0
5225.0,75,193,3,73,53,0,0,100,-7,7,8,58,5,17,0,3,3,5,-8,9,2,0,42,RIS_1
5226.0,62,206,4,64,18,0,0,78,34,6,6,18,3,67,0,4,4,73,57,4,1,1,100,RIS_0
5227.0,92,252,60,186,13,0,0,100,-7,7,8,13,0,15,-7,0,0,0,-8,0,1,-8,20,RIS_0
5228.0,66,66,8,33,16,0,0,94,2,4,6,16,1,44,3,1,1,22,42,2,2,0,57,RIS_1
5229.0,79,138,138,138,1,0,0,100,-7,7,8,1,0,100,-8,0,0,-8,-8,-8,1,-8,100,RIS_0
5230.0,75,193,3,52,23,1,0,96,43,6,2,24,2,29,0,0,0,27,-8,9,1,1,67,RIS_0
5231.0,76,110,12,62,32,0,0,100,-7,7,8,32,0,53,0,0,0,59,87,5,5,2,83,RIS_1
5232.0,80,173,2,67,35,0,0,100,-7,7,8,36,1,22,10,0,0,4,100,3,2,0,26,RIS_1
5233.0,77,160,1,67,23,0,0,100,-7,7,8,33,4,17,-7,4,4,22,-8,5,1,0,55,RIS_0
5234.0,63,380,3,94,20,2,2,100,-7,0,8,20,3,50,0,7,7,37,35,5,2,1,78,RIS_0
5235.0,60,220,4,83,21,1,0,80,1,4,5,25,2,44,22,0,0,62,87,4,3,2,73,RIS_1
5236.0,61,79,4,36,19,0,0,95,5,4,6,19,3,26,0,6,6,31,86,5,3,1,62,RIS_0
5237.0,77,182,4,70,39,0,0,100,-7,7,8,39,2,28,-7,0,0,13,46,6,3,0,50,RIS_1
5238.0,73,372,3,86,23,0,0,83,16,6,6,23,2,35,0,5,5,9,75,2,6,0,53,RIS_0
5239.0,63,-8,31,86,13,1,1,93,35,6,6,14,0,21,-7,2,2,83,40,6,1,2,88,RIS_0
5240.0,73,94,1,41,13,0,0,100,-7,7,8,21,5,67,-7,3,3,0,97,1,3,-8,67,RIS_0
5241.0,79,121,18,75,22,1,0,96,70,6,5,24,0,58,19,0,0,7,42,2,2,0,44,RIS_1
5242.0,60,181,8,60,32,1,1,97,21,6,6,32,1,16,0,1,1,75,79,11,2,9,87,RIS_0
5243.0,60,141,4,61,16,0,0,94,5,4,6,17,2,47,0,1,1,64,56,9,3,2,100,RIS_0
5244.0,71,82,1,87,20,0,0,100,-7,7,8,3,3,33,1,2,2,64,100,4,2,3,60,RIS_1
5245.0,79,192,10,69,18,0,0,100,-7,7,8,18,1,28,-7,1,1,24,78,5,2,0,78,RIS_1
5246.0,79,117,15,59,31,0,0,97,53,6,6,31,0,29,0,1,1,0,60,0,4,0,67,RIS_1
5247.0,82,-8,57,89,7,0,0,100,-7,7,8,0,0,14,0,1,1,27,-8,2,-8,1,40,RIS_1
5248.0,75,154,5,76,16,0,0,94,42,6,6,18,2,12,4,2,2,42,-8,4,-8,1,50,RIS_1
5249.0,64,113,17,85,8,0,0,50,1,4,6,8,0,38,1,2,2,46,-8,2,1,1,60,RIS_0
5250.0,74,156,2,51,14,0,0,100,-7,7,8,15,3,47,0,4,4,31,69,3,2,0,83,RIS_1
5251.0,55,125,1,67,27,1,1,62,1,4,6,29,2,79,1,3,3,15,62,2,3,0,63,RIS_0
5252.0,65,265,11,64,16,0,0,88,37,6,6,17,1,24,0,1,1,76,-8,8,1,2,100,RIS_0
5253.0,60,240,5,115,11,1,0,73,13,6,5,15,1,33,14,0,0,93,96,5,2,3,100,RIS_0
5254.0,77,169,2,69,40,0,0,100,-7,7,8,42,3,12,0,3,2,14,89,9,1,0,36,RIS_0
5255.0,73,173,4,45,10,0,0,100,-7,7,8,10,2,40,-7,1,1,64,75,3,2,2,100,RIS_0
5256.0,88,278,20,138,10,0,0,100,-7,7,8,21,0,27,-8,0,0,3,62,1,1,0,50,RIS_1
5257.0,78,198,10,112,10,0,0,60,12,6,6,11,1,20,-8,1,0,63,-8,3,-8,0,80,RIS_1
5258.0,65,142,14,85,9,4,3,82,12,6,3,13,0,64,0,1,1,30,35,2,2,0,100,RIS_0
5259.0,86,174,5,68,12,0,0,92,50,6,6,12,2,17,0,1,1,1,73,2,1,0,38,RIS_1
5260.0,63,141,2,71,27,1,1,83,21,6,2,35,4,43,0,4,4,35,100,5,3,0,90,RIS_0
5261.0,77,243,2,113,26,0,0,100,-7,5,7,29,2,31,-7,1,1,36,82,8,3,2,69,RIS_1
5262.0,84,85,4,42,5,0,0,100,-7,7,8,5,1,40,0,0,0,0,-8,0,2,0,50,RIS_0
5263.0,84,116,4,68,22,0,0,100,-7,7,8,22,1,55,19,0,0,17,32,2,6,0,89,RIS_0
5264.0,73,190,27,101,22,0,0,96,67,6,6,34,0,30,-8,1,1,36,-8,3,2,2,60,RIS_1
5265.0,56,254,9,59,17,3,1,80,5,4,5,20,1,70,0,0,0,93,63,3,6,3,90,RIS_0
5266.0,84,115,12,50,9,0,0,100,-7,7,8,11,0,9,19,0,0,0,-8,0,1,0,20,RIS_0
5267.0,69,202,3,51,32,0,0,97,11,4,6,32,6,72,0,0,0,36,75,4,5,0,100,RIS_0
5268.0,73,241,25,79,19,0,0,100,-7,7,8,20,0,35,-7,0,0,77,-8,3,2,3,83,RIS_1
5269.0,75,60,20,32,13,0,0,100,-7,7,8,13,0,31,0,4,3,40,75,1,2,1,50,RIS_0
5270.0,84,314,3,115,13,1,1,93,69,6,3,14,2,14,0,1,1,3,94,1,2,0,33,RIS_0
5271.0,55,-8,17,82,14,2,1,69,6,3,5,0,0,56,-7,0,0,88,78,5,2,3,88,RIS_0
5272.0,60,117,4,52,24,2,2,92,7,4,6,27,1,33,0,1,1,32,76,6,3,0,90,RIS_0
5273.0,63,63,2,27,3,0,0,75,21,6,6,4,1,50,0,1,1,21,-8,2,1,1,100,RIS_0
5274.0,75,78,3,41,6,0,0,100,-7,7,8,6,1,67,0,4,4,56,101,2,1,0,100,RIS_0
5275.0,77,177,12,75,7,1,1,89,19,6,6,9,0,22,-7,2,2,1,-8,1,-8,0,25,RIS_1
5276.0,58,254,9,142,31,2,2,82,25,6,6,33,1,67,0,5,5,61,33,2,4,1,88,RIS_0
5277.0,57,164,5,74,30,1,1,90,7,0,6,35,1,57,0,5,4,64,75,6,4,2,92,RIS_0
5278.0,66,88,6,38,18,0,0,95,39,6,6,19,6,47,0,2,2,87,87,3,5,1,80,RIS_0
5279.0,79,104,52,71,2,0,0,100,-7,7,8,3,0,0,0,0,0,21,-8,1,-8,-8,100,RIS_0
5280.0,79,75,2,37,15,0,0,100,-7,7,8,16,3,44,1,1,1,20,83,2,3,0,56,RIS_1
5281.0,84,98,35,68,7,0,0,100,-7,7,8,7,0,29,-8,0,0,12,-8,2,1,0,75,RIS_1
5282.0,85,152,15,84,17,0,0,88,42,6,6,17,0,12,0,1,1,4,-8,1,1,0,15,RIS_0
5283.0,82,431,4,84,33,0,0,100,-7,7,8,34,3,12,7,0,0,17,84,4,1,0,71,RIS_1
5284.0,63,158,31,88,14,0,0,80,3,4,6,15,0,53,0,0,0,48,-8,3,1,1,80,RIS_0
5285.0,59,28,5,15,11,0,0,100,-7,7,8,11,3,64,0,0,0,106,98,2,3,1,100,RIS_0
5286.0,55,253,3,74,31,1,1,97,2,0,6,31,1,42,0,2,2,11,92,4,6,0,80,RIS_0
5287.0,63,85,6,43,21,0,0,100,-7,7,8,21,2,29,4,1,1,76,56,7,2,3,75,RIS_0
5288.0,55,212,2,56,27,3,3,93,38,0,3,29,2,17,1,4,4,73,90,8,3,2,100,RIS_0
5289.0,64,432,3,87,34,0,0,97,17,6,6,35,7,35,0,2,2,34,47,8,7,2,71,RIS_0
5290.0,58,154,9,84,17,1,0,83,22,6,5,18,2,22,0,2,2,28,-8,7,1,1,89,RIS_0
5291.0,75,112,2,48,18,1,1,100,-7,7,8,31,2,21,-7,0,0,9,-8,3,1,0,50,RIS_0
5292.0,72,84,4,53,29,0,0,100,-7,7,8,30,2,27,0,1,1,43,48,9,5,3,64,RIS_1
5293.0,82,193,5,75,21,1,0,95,26,6,5,22,4,23,0,0,0,6,42,2,2,0,40,RIS_1
5294.0,92,352,13,120,14,0,0,100,-7,7,8,17,0,35,4,1,1,11,-8,2,1,0,60,RIS_1
5295.0,68,299,6,135,24,0,0,96,25,6,6,25,1,29,5,0,0,55,77,8,2,2,71,RIS_0
5296.0,65,65,6,44,16,1,1,100,-7,6,8,16,1,19,7,0,0,35,-8,4,1,0,71,RIS_1
5297.0,63,179,2,41,16,1,1,89,10,4,6,22,5,53,0,2,2,37,67,2,5,1,100,RIS_0
5298.0,63,298,3,90,30,2,0,67,3,3,5,25,3,21,2,6,6,15,43,16,4,1,80,RIS_0
5299.0,63,324,8,119,30,1,1,70,3,6,2,33,2,12,1,1,1,12,77,4,2,1,62,RIS_0
5300.0,58,199,37,83,23,0,0,78,6,4,6,23,0,17,0,0,0,98,2,12,2,8,93,RIS_1
5301.0,75,146,1,69,16,0,0,100,-7,7,8,20,6,25,-7,2,2,43,98,3,2,0,63,RIS_0
5302.0,60,212,2,84,43,0,0,93,11,4,6,44,3,23,2,4,4,20,75,10,3,3,52,RIS_0
5303.0,73,304,18,86,14,1,1,100,-7,7,8,15,0,43,-7,0,0,0,2,1,2,0,43,RIS_1
5304.0,63,125,4,70,27,1,0,93,12,6,5,44,3,31,0,1,1,56,60,7,3,2,73,RIS_1
5305.0,68,184,17,69,19,1,1,100,-7,6,8,19,0,68,5,0,0,0,11,1,2,-8,100,RIS_0
5306.0,89,204,1,110,23,0,0,100,-7,7,8,14,1,40,-8,0,0,6,-8,5,3,0,67,RIS_1
5307.0,72,183,7,72,23,0,0,100,-7,7,8,23,2,26,6,0,0,40,76,11,3,1,88,RIS_1
5308.0,87,-8,32,97,16,0,0,100,-7,7,8,0,0,41,-8,0,0,9,79,3,2,0,83,RIS_1
5309.0,62,62,5,40,13,1,1,79,9,2,4,14,1,50,0,0,0,66,89,3,2,1,71,RIS_0
5310.0,77,197,10,71,33,0,0,100,-7,7,8,33,1,15,8,0,0,37,-8,2,1,1,30,RIS_1
5311.0,66,165,13,55,15,3,3,94,69,6,2,17,0,76,0,4,3,86,76,1,3,1,80,RIS_0
5312.0,69,125,2,60,7,2,2,80,38,6,3,10,3,30,0,5,3,52,93,2,1,1,75,RIS_0
5313.0,73,121,9,64,33,0,0,100,-7,6,8,34,4,35,0,2,2,35,64,10,2,1,92,RIS_1
5314.0,68,70,1,37,29,0,0,100,-7,7,8,30,3,57,0,3,3,33,30,9,2,1,85,RIS_0
5315.0,64,60,11,26,6,1,0,86,11,3,5,7,1,43,0,0,0,95,-8,2,1,0,75,RIS_1
5316.0,75,257,44,124,4,0,0,75,19,6,6,4,0,75,0,0,0,14,-8,1,-8,-8,100,RIS_1
5317.0,81,598,4,205,37,0,0,100,-7,7,8,37,2,22,0,1,1,28,7,7,4,1,50,RIS_0
5318.0,72,111,111,111,1,1,0,0,19,6,5,2,0,0,-8,0,0,-8,-8,-8,-8,-8,100,RIS_1
5319.0,72,85,8,43,11,0,0,100,-7,7,8,11,2,0,0,1,1,57,-8,3,-8,2,33,RIS_1
5320.0,83,122,13,35,11,0,0,100,-7,7,8,11,0,36,0,0,0,2,-8,2,1,0,50,RIS_0
5321.0,80,290,5,82,14,0,0,87,17,5,6,15,2,60,0,0,0,16,44,3,4,0,78,RIS_0
5322.0,55,115,12,60,8,2,2,62,1,0,2,13,0,31,0,0,0,13,0,1,2,0,60,RIS_1
5323.0,64,-8,10,43,14,0,0,93,38,6,6,0,2,53,0,2,2,81,92,4,2,1,86,RIS_0
5324.0,72,65,14,31,13,1,1,100,-7,6,8,13,0,8,10,0,0,15,14,5,1,0,88,RIS_1
5325.0,69,232,1,59,16,0,0,95,22,6,6,57,6,47,0,5,5,54,74,2,5,-8,78,RIS_0
5326.0,79,134,1,59,32,0,0,100,-7,7,8,39,6,41,0,4,4,14,95,2,4,1,40,RIS_0
5327.0,68,152,12,71,44,1,1,96,21,6,2,48,0,21,-7,0,0,14,16,5,2,0,64,RIS_1
5328.0,69,187,2,98,29,0,0,97,25,6,6,30,3,37,2,2,2,33,74,7,4,2,73,RIS_1
5329.0,77,115,2,51,30,0,0,100,-7,7,8,31,3,26,0,0,0,23,42,7,2,0,64,RIS_0
5330.0,78,119,7,50,16,0,0,94,27,6,6,16,1,38,0,1,1,9,82,2,4,0,75,RIS_1
5331.0,73,191,2,27,9,0,0,100,-7,7,8,19,1,50,1,2,2,6,-8,4,2,0,86,RIS_1
5332.0,59,330,62,161,5,1,0,63,6,4,5,8,0,50,-7,1,1,87,-8,2,1,2,100,RIS_0
5333.0,68,146,4,80,25,0,0,88,28,6,6,26,3,23,3,5,5,33,95,1,2,-8,67,RIS_0
5334.0,85,179,25,120,28,0,0,100,-7,7,8,28,0,89,0,1,1,0,20,0,7,-8,88,RIS_1
5335.0,65,178,11,61,19,0,0,100,-7,7,8,19,1,58,0,1,1,93,73,6,4,4,91,RIS_0
5336.0,59,-8,41,90,4,2,0,50,9,3,5,6,0,83,13,0,0,16,-8,1,1,0,100,RIS_0
5337.0,84,268,10,93,15,0,0,100,-7,7,8,15,1,33,0,1,1,1,50,2,2,0,71,RIS_1
5338.0,67,134,13,61,17,0,0,94,20,6,6,17,0,35,0,1,1,22,70,4,5,2,82,RIS_0
5339.0,65,174,9,71,22,0,0,74,4,4,6,45,1,39,12,0,0,28,99,7,6,1,76,RIS_0
5340.0,57,151,22,102,4,6,6,60,80,6,2,10,0,100,0,1,1,-8,-8,-8,1,-8,100,RIS_1
5341.0,58,230,4,70,14,2,2,82,4,4,2,17,1,47,1,2,2,44,83,4,2,1,86,RIS_0
5342.0,76,242,12,89,42,0,0,100,-7,7,8,32,0,19,1,1,1,61,39,4,3,1,58,RIS_0
5343.0,82,300,32,117,22,0,0,100,-7,7,8,23,0,22,0,1,1,41,43,3,2,1,63,RIS_1
5344.0,64,131,3,48,13,0,0,92,6,4,6,13,3,23,0,1,1,85,-8,5,1,2,86,RIS_0
5345.0,62,33,2,14,9,0,0,100,-7,7,8,10,6,20,0,3,3,73,85,2,2,1,63,RIS_0
5346.0,83,364,3,106,22,1,1,91,27,6,3,28,2,13,0,4,4,17,-8,4,1,0,63,RIS_1
5347.0,85,146,1,64,42,0,0,100,-7,5,8,43,7,30,0,1,1,5,90,3,4,0,35,RIS_1
5348.0,81,303,17,103,6,0,0,86,25,6,6,7,0,14,0,0,0,26,-8,1,1,0,40,RIS_1
5349.0,73,71,12,47,9,0,0,89,14,6,6,9,0,67,0,2,2,17,93,1,3,-8,100,RIS_0
5350.0,84,162,11,75,16,0,0,100,-7,7,8,16,1,31,0,0,0,8,87,3,2,0,75,RIS_1
5351.0,81,174,31,101,8,0,0,100,-7,7,8,9,0,78,1,2,2,39,-8,1,1,0,100,RIS_1
5352.0,63,154,7,75,26,0,0,88,10,4,6,26,3,27,2,1,1,69,-8,5,1,2,75,RIS_1
5353.0,69,130,2,60,13,3,1,82,41,6,2,18,1,53,0,3,3,6,60,3,4,1,88,RIS_0
5354.0,87,165,5,79,14,0,0,100,-7,7,8,15,4,20,4,1,1,3,-8,1,1,0,33,RIS_1
5355.0,75,174,11,116,27,2,2,100,-7,6,8,29,1,17,-7,1,1,13,55,2,1,0,36,RIS_0
5356.0,52,132,13,62,21,1,1,86,5,4,2,22,0,32,0,1,1,41,90,10,2,1,80,RIS_0
5357.0,86,221,27,84,18,0,0,100,-7,7,8,18,0,22,0,0,0,10,-8,1,1,0,20,RIS_1
5358.0,61,111,5,38,14,0,0,100,-7,7,8,14,4,29,0,4,4,94,32,8,1,5,90,RIS_1
5359.0,59,336,15,91,41,1,1,84,13,5,2,44,0,36,0,0,0,64,87,13,6,4,100,RIS_0
5360.0,80,141,9,57,33,0,0,100,-7,7,8,33,2,24,8,0,0,6,-8,1,1,1,43,RIS_1
5361.0,75,243,19,119,58,0,0,100,-7,6,7,50,0,39,0,4,4,73,-8,10,2,6,70,RIS_1
5362.0,72,169,30,73,6,0,0,86,-8,6,6,7,0,57,0,0,0,78,81,1,2,1,75,RIS_0
5363.0,85,173,2,67,18,0,0,100,-7,7,8,10,2,21,1,2,2,0,-8,1,-8,0,10,RIS_1
5364.0,66,150,6,69,32,0,0,100,-7,7,8,34,2,34,5,0,0,74,-8,8,1,4,100,RIS_1
5365.0,63,174,1,62,11,1,0,79,5,3,5,14,1,29,0,5,5,37,101,5,2,2,70,RIS_0
5366.0,77,438,7,145,12,1,1,92,61,6,4,13,1,8,0,3,3,18,-8,1,1,0,60,RIS_1
5367.0,71,162,6,58,12,1,1,100,-7,6,8,13,2,46,0,2,2,73,42,4,3,1,88,RIS_0
5368.0,81,159,1,78,21,0,0,92,18,6,6,24,2,38,0,1,1,4,-8,2,-8,0,50,RIS_1
5369.0,68,175,4,48,27,0,0,100,-7,7,8,29,4,28,0,1,1,54,44,7,3,1,83,RIS_1
5370.0,92,152,15,154,14,0,0,100,-7,7,8,15,0,47,-7,0,0,7,79,2,2,0,80,RIS_1
5371.0,92,424,7,125,18,0,0,100,-7,7,8,19,1,22,0,1,1,1,82,2,2,0,40,RIS_1
5372.0,80,108,6,48,18,0,0,100,-7,7,8,20,4,60,0,0,0,9,50,1,4,0,71,RIS_0
5373.0,65,94,6,43,31,2,1,91,38,6,5,36,5,42,0,0,0,18,88,5,3,0,50,RIS_0
5374.0,73,238,2,101,44,2,1,87,6,4,2,50,2,13,0,2,2,5,-8,4,1,0,29,RIS_1
5375.0,76,230,6,76,22,0,0,82,38,6,6,22,2,23,21,0,0,5,-8,3,1,1,33,RIS_1
5376.0,53,54,11,25,19,0,0,89,2,4,6,19,1,79,0,2,2,112,86,2,8,2,91,RIS_0
5377.0,66,169,19,102,16,0,0,76,17,6,6,17,0,24,0,0,0,71,-8,5,-8,2,71,RIS_0
5378.0,88,203,21,115,13,0,0,100,-7,7,8,13,0,23,0,0,0,0,37,1,2,0,60,RIS_1
5379.0,72,216,5,100,25,1,1,85,8,2,4,26,1,31,5,0,0,33,-8,3,2,1,31,RIS_0
5380.0,73,288,3,131,23,6,4,89,21,6,5,27,2,48,0,4,4,24,48,8,3,2,92,RIS_0
5381.0,79,112,2,52,39,0,0,100,-7,7,8,77,3,12,1,2,2,22,51,4,2,1,55,RIS_1
5382.0,83,216,5,111,28,0,0,100,-7,7,8,30,1,18,4,1,1,0,62,3,1,0,24,RIS_1
5383.0,79,21,1,11,1,0,0,100,-7,7,8,2,1,50,0,0,0,0,-8,0,1,-8,50,RIS_0
5384.0,67,124,2,47,38,0,0,100,-7,7,8,39,3,23,0,8,8,56,70,7,4,3,65,RIS_0
